Unnamed: 0,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,142643,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",Data inaccessible by API,167150540379.7628,169734252948.3468,True,Data inaccessible by API,4.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:45:00.000Z,0.9999305105462556,165061719329.04562,40.9415,0.00197816,0.02509726,-0.04509606,-0.04321669,-0.03002623,-0.03516928,167138925180.0187,4.3647,169722458207.83,Data inaccessible by API,2025-08-25T19:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-26 01:17:19.169848,Data inaccessible by API
1839,BNB,BNB,bnb,2679,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,139287299.18,139287299.18,False,Data inaccessible by API,5.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:45:00.000Z,860.1689290879933,3155480588.60867,21.3793,-0.56703951,-0.70619571,1.9889698,9.69382657,33.21271326,24.52386706,119810606971.21954,3.1288,119810606971.22,Data inaccessible by API,2025-08-25T19:45:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
5426,Solana,SOL,solana,974,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,540560920.3036195,608331441.6387947,True,Data inaccessible by API,6.0,525236893.3,101087692637.8616,Data inaccessible by API,2025-08-25T19:45:00.000Z,192.46114263364063,13164293485.013964,42.1264,-2.13846617,-6.15042475,4.91302626,3.27692087,35.08259522,7.98792617,104036972384.72696,2.7168,117080164357.77,Data inaccessible by API,2025-08-25T19:45:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
3408,USDC,USDC,usd-coin,30824,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67679972783.31463,67679972783.31463,False,Data inaccessible by API,7.0,60901219650.23,60889243329.90921,Data inaccessible by API,2025-08-25T19:46:00.000Z,0.9998033484322715,22404129480.05096,66.795,-0.00640797,-0.09607035,-0.00490381,-0.01749909,-0.00228565,0.00970374,67666663410.562965,1.7671,67666663410.56,Data inaccessible by API,2025-08-25T19:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-26 01:17:19.169848,Data inaccessible by API
1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,94665991085.00491,94665915951.5082,True,Data inaccessible by API,8.0,71659659264.0,24888437305.69305,Data inaccessible by API,2025-08-25T19:46:00.000Z,0.3473144801596395,1796545395.9378393,94.0856,-1.03586598,-4.856101,-0.59848542,8.79242654,27.95535878,25.88342264,32878869482.48555,0.8586,32878843387.53,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
74,Dogecoin,DOGE,dogecoin,1276,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,150668586383.7052,150668586383.7052,True,Data inaccessible by API,9.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:45:00.000Z,0.21500820606168092,3579322875.1819906,43.2975,-1.27566155,-8.1628534,-3.8002744,-9.87047764,33.48327583,-5.52771778,32394982468.209854,0.846,32394982468.21,Data inaccessible by API,2025-08-25T19:45:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,Data inaccessible by API,10.0,37997904336.0,32613636130.305622,Data inaccessible by API,2025-08-25T19:45:00.000Z,0.8583009168589014,2538877548.8297524,52.8875,-1.35905047,-7.04719122,-6.54351759,3.54422342,54.08271184,12.2455631,30662707354.7476,0.8007,38623541258.65,Data inaccessible by API,2025-08-25T19:45:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
1975,Chainlink,LINK,chainlink,2069,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,Data inaccessible by API,11.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:46:00.000Z,23.875345829801056,2116385316.7632444,50.3787,-1.48260071,-8.4289609,-6.09955299,28.77986084,81.64698031,49.94835798,16189871301.73816,0.4228,23875345829.8,Data inaccessible by API,2025-08-25T19:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-26 01:17:19.169848,Data inaccessible by API
32196,Hyperliquid,HYPE,hyperliquid,135,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,Data inaccessible by API,12.0,333931719.0,14685338699.04464,Data inaccessible by API,2025-08-25T19:46:00.000Z,43.977070351453015,349092340.76081306,100.0629,-2.91676255,-4.12063923,0.82779281,-0.06481501,19.97457851,17.91559216,14685183064.192663,0.3835,43977070351.45,Data inaccessible by API,2025-08-25T19:46:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-26 01:17:19.169848,Data inaccessible by API
512,Stellar,XLM,stellar,741,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351096524.67707,50001786889.0645,False,Data inaccessible by API,13.0,31531408660.0,12253895175.27989,Data inaccessible by API,2025-08-25T19:46:00.000Z,0.388625047089155,363432519.4060771,40.8467,-0.94178972,-5.97954072,-6.30671699,-11.94461787,63.94185873,34.31674482,12183821363.19927,0.3182,19431954526.86,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
29470,Ethena USDe,USDe,ethena-usde,200,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",Data inaccessible by API,12106352750.674414,12106352750.674414,True,Data inaccessible by API,14.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:45:00.000Z,1.0006970527066084,292802375.7644308,55.9753,0.00760248,0.04496525,-0.03094059,-0.05286597,0.08215914,-0.00455014,12114791516.626429,0.3164,12114791516.63,Data inaccessible by API,2025-08-25T19:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-26 01:17:19.169848,Data inaccessible by API
20947,Sui,SUI,sui,750,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,Data inaccessible by API,15.0,3511924479.57,11952159249.97626,Data inaccessible by API,2025-08-25T19:46:00.000Z,3.4033075937440667,1815936809.7536411,41.6357,-1.2805063,-8.3021861,-6.02297737,-19.05435549,30.14251277,-8.19135927,11952159249.976255,0.3122,34033075937.44,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
1,Bitcoin,BTC,bitcoin,12290,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19911446.0,19911446.0,False,Data inaccessible by API,1.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:48:00.000Z,111287.906721482,82176114254.1823,36.7541,-0.96565084,-1.1675571,-4.29870501,-5.91245465,3.42307762,1.21018645,2215903145137.8257,57.9232,2337046041151.12,Data inaccessible by API,2025-08-25T19:48:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
1027,Ethereum,ETH,ethereum,10469,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,120707098.1711658,120707098.1711658,True,Data inaccessible by API,2.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:48:00.000Z,4473.255518784622,59872507840.35912,44.9894,-2.29010435,-7.10541985,2.71282239,19.33119045,83.29574841,66.52032782,539953693050.6445,14.1143,539953693050.64,Data inaccessible by API,2025-08-25T19:48:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
52,XRP,XRP,xrp,1681,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,Data inaccessible by API,3.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:48:00.000Z,2.911957262493245,7036866039.993619,34.9913,-1.41942773,-4.40398499,-5.1638482,-8.72839306,36.48765583,24.41549583,173209810711.31552,4.5277,291195726249.32,Data inaccessible by API,2025-08-25T19:48:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
825,Tether USDt,USDT,tether,142643,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",Data inaccessible by API,167150540379.7628,169734252948.3468,True,Data inaccessible by API,4.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:46:00.000Z,0.9998614414444128,164246285642.94125,38.5563,-0.00695054,-0.11421905,-0.05437736,-0.05002651,-0.03769099,-0.04381783,167127380242.32214,4.3644,169710734815.42,Data inaccessible by API,2025-08-25T19:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-26 01:18:36.929300,Data inaccessible by API
1839,BNB,BNB,bnb,2679,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,139287299.18,139287299.18,False,Data inaccessible by API,5.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:47:00.000Z,859.8977007944792,3148082852.164619,20.2079,-0.59356478,-1.0510316,1.91889127,9.65785051,33.17354781,24.47568399,119772828314.75476,3.1308,119772828314.75,Data inaccessible by API,2025-08-25T19:47:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
5426,Solana,SOL,solana,974,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,540560920.3036195,608331441.6387947,True,Data inaccessible by API,6.0,525236893.3,101086401602.17316,Data inaccessible by API,2025-08-25T19:46:00.000Z,192.45868462715845,13115082981.783943,40.2783,-2.15402562,-6.54716171,4.90135441,3.26587573,35.05355812,7.99219018,104035643682.48083,2.7168,117078669075.15,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
3408,USDC,USDC,usd-coin,30824,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67679972783.31463,67679972783.31463,False,Data inaccessible by API,7.0,60901219650.23,60904320520.909874,Data inaccessible by API,2025-08-25T19:47:00.000Z,1.000050916397039,22363365754.85148,51.121,0.02515243,0.01102604,0.01157405,0.01734003,0.02447584,0.02517953,67683418803.68045,1.7692,67683418803.68,Data inaccessible by API,2025-08-25T19:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-26 01:18:36.929300,Data inaccessible by API
1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,94665991085.00491,94665915951.5082,True,Data inaccessible by API,8.0,71659659264.0,24893994490.16456,Data inaccessible by API,2025-08-25T19:48:00.000Z,0.34739202985117557,1794523570.6185112,93.1144,-1.02043975,-4.80062928,-0.59568704,8.83998603,28.00714207,25.88763516,32886210800.893147,0.8596,32886184700.12,Data inaccessible by API,2025-08-25T19:48:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:18:36.929300,Data inaccessible by API
